name,mac address,encryption,lat,lon
BELL899,C8:91:F9:C3:83:36,WPA+AES-CCM WPA+PSK,-174.955506,-178.006921
BELL114,C8:91:F9:C3:AC:0E,WPA+AES-CCM WPA+PSK,45.496155,-73.577065
BELL502,C8:91:F9:C5:DA:EE,WPA+AES-CCM WPA+PSK,-154.935011,-159.475693
National,C8:B3:73:0F:4A:16,WPA+AES-CCM WPA+PSK WPA+TKIP,,
Network-2,C8:B3:73:0F:D5:BA,WPA+AES-CCM WPA+PSK,45.603905,-73.540596
Reseau927,C8:B3:73:15:37:4A,WPA+AES-CCM WPA+PSK,45.601189,-73.532295
Murielle,C8:B3:73:3E:19:C7,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.138002,-145.128272
BruyantPoisson,C8:B3:73:45:58:34,WPA+AES-CCM WPA+PSK WPA+TKIP,45.604534,-73.530487
BruyantPoisson-visiteur,C8:B3:73:45:58:35,None,45.604534,-73.530487
rezopam,C8:BE:19:62:F6:F9,WPA+AES-CCM WPA+PSK WPA+TKIP,45.610065,-73.544746
ANNIE-PC_Network,C8:BE:19:6D:F9:13,WPA+AES-CCM WPA+PSK,-169.140923,-73.538847
Polanco,C8:BE:19:6E:49:E3,WPA+AES-CCM WPA+PSK WPA+TKIP,-179.723555,-178.329793
eddine,C8:BE:19:72:48:00,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.145106,-145.121846
BELL948,C8:CD:72:D7:54:6B,WPA+PSK WPA+TKIP,45.607757,-73.539513
BELL962,C8:CD:72:DA:A0:73,WPA+AES-CCM WPA+PSK,-169.150951,-159.433854
BELL889,C8:CD:72:DA:D7:93,WPA+AES-CCM WPA+PSK,-97.563598,-73.535522
BELL020,C8:CD:72:E2:DE:87,WPA+AES-CCM WPA+PSK,-97.555416,-73.544983
BELL277,C8:CD:72:E3:05:4F,WPA+AES-CCM WPA+PSK,45.605301,-73.532516
BELL973,C8:CD:72:E3:52:0F,WPA+AES-CCM WPA+PSK,-169.138779,-173.759641
BELL548**,C8:CD:72:E3:C9:FF,WPA+AES-CCM WPA+PSK,-97.563430,-73.531749
BELL105,C8:CD:72:E4:3A:4F,WPA+AES-CCM WPA+PSK,45.605469,-73.558281
Whiskey,C8:D3:A3:53:3F:8C,WPA+AES-CCM WPA+PSK,-169.150417,-165.569133
INFLUENCEU,C8:D3:A3:55:6B:E0,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.252347,-145.159860
gohabsgo,C8:D3:A3:57:9E:9E,WEP,45.599716,-73.533035
Annie,C8:D3:A3:57:E5:F2,WPA+AES-CCM WPA+PSK WPA+TKIP,45.609558,-73.543701
None,C8:D3:A3:5C:29:EB,WPA+AES-CCM WPA+PSK WPA+TKIP,,
BEN&NAN,C8:D3:A3:63:D8:D4,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.139709,-145.124363
dlink-F9A2,C8:D3:A3:64:F9:A2,WPA+AES-CCM WPA+PSK WPA+TKIP,-138.473382,-134.891880
Gregory Charles Is So Sexy <3,C8:D3:A3:69:96:97,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.140238,-159.439652
gauthier,C8:D3:A3:6E:8E:61,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.143064,-73.532516
DRACO6,C8:D3:A3:6E:8E:A3,WPA+AES-CCM WPA+PSK WPA+TKIP,-97.562059,-73.558751
dlink-0646,C8:D3:A3:6F:06:46,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.151880,-145.117948
douadidi,C8:D7:19:33:E2:CB,WPA+AES-CCM WPA+PSK WPA+TKIP,-157.843666,-163.956555
martinsavoie,C8:D7:19:CE:87:52,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.145624,-73.537826
bob2,C8:D7:19:DD:76:AB,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.142263,-73.535172
ConcordiaUniversity,C8:F9:F9:2B:A8:70,WPA+AES-CCM WPA+TKIP,,
None,C8:F9:F9:2B:A8:71,WEP,,
eduroam,C8:F9:F9:2B:A8:72,WPA+AES-CCM,,
ConcordiaGuest,C8:F9:F9:2B:A8:73,None,,
ConcordiaUniversity,C8:F9:F9:88:BF:D0,WPA+AES-CCM WPA+TKIP,,
None,C8:F9:F9:88:BF:D1,WEP,,
eduroam,C8:F9:F9:88:BF:D2,WPA+AES-CCM,,
ConcordiaGuest,C8:F9:F9:88:BF:D3,None,,
ConcordiaUniversity,C8:F9:F9:89:80:10,WPA+AES-CCM WPA+TKIP,,
None,C8:F9:F9:89:80:11,WEP,,
eduroam,C8:F9:F9:89:80:12,WPA+AES-CCM,,
ConcordiaGuest,C8:F9:F9:89:80:13,None,,
ConcordiaUniversity,C8:F9:F9:89:F4:A0,WPA+AES-CCM WPA+TKIP,,
None,C8:F9:F9:89:F4:A1,WEP,,
eduroam,C8:F9:F9:89:F4:A2,WPA+AES-CCM,,
ConcordiaGuest,C8:F9:F9:89:F4:A3,None,,
ConcordiaUniversity,C8:F9:F9:A0:82:60,WPA+AES-CCM WPA+TKIP,,
None,C8:F9:F9:A0:82:61,WEP,,
eduroam,C8:F9:F9:A0:82:62,WPA+AES-CCM,,
ConcordiaGuest,C8:F9:F9:A0:82:63,None,,
ConcordiaUniversity,C8:F9:F9:A0:83:00,WPA+AES-CCM WPA+TKIP,,
None,C8:F9:F9:A0:83:01,WEP,,
eduroam,C8:F9:F9:A0:83:02,WPA+AES-CCM,,
ConcordiaGuest,C8:F9:F9:A0:83:03,None,,
ConcordiaUniversity,C8:F9:F9:A0:8A:80,WPA+AES-CCM WPA+TKIP,,
None,C8:F9:F9:A0:8A:81,WEP,,
eduroam,C8:F9:F9:A0:8A:82,WPA+AES-CCM,,
ConcordiaGuest,C8:F9:F9:A0:8A:83,None,,
ConcordiaUniversity,C8:F9:F9:A0:D1:00,WPA+AES-CCM WPA+TKIP,,
None,C8:F9:F9:A0:D1:01,WEP,,
eduroam,C8:F9:F9:A0:D1:02,WPA+AES-CCM,,
ConcordiaGuest,C8:F9:F9:A0:D1:03,None,,
ConcordiaUniversity,C8:F9:F9:A0:E5:E0,WPA+AES-CCM WPA+TKIP,,
None,C8:F9:F9:A0:E5:E1,WEP,,
eduroam,C8:F9:F9:A0:E5:E2,WPA+AES-CCM,,
ConcordiaGuest,C8:F9:F9:A0:E5:E3,None,,
ConcordiaUniversity,C8:F9:F9:A0:E9:30,WPA+AES-CCM WPA+TKIP,,
None,C8:F9:F9:A0:E9:31,WEP,,
eduroam,C8:F9:F9:A0:E9:32,WPA+AES-CCM,,
ConcordiaGuest,C8:F9:F9:A0:E9:33,None,,
ConcordiaUniversity,C8:F9:F9:A0:EE:60,WPA+AES-CCM WPA+TKIP,,
None,C8:F9:F9:A0:EE:61,WEP,,
eduroam,C8:F9:F9:A0:EE:62,WPA+AES-CCM,,
ConcordiaGuest,C8:F9:F9:A0:EE:63,None,,
ConcordiaUniversity,C8:F9:F9:A1:28:D0,WPA+AES-CCM WPA+TKIP,,
None,C8:F9:F9:A1:28:D1,WEP,,
eduroam,C8:F9:F9:A1:28:D2,WPA+AES-CCM,,
ConcordiaGuest,C8:F9:F9:A1:28:D3,None,,
ConcordiaUniversity,C8:F9:F9:A1:35:60,WPA+AES-CCM WPA+TKIP,,
None,C8:F9:F9:A1:35:61,WEP,,
eduroam,C8:F9:F9:A1:35:62,WPA+AES-CCM,,
ConcordiaGuest,C8:F9:F9:A1:35:63,None,,
ConcordiaUniversity,C8:F9:F9:A6:11:40,WPA+AES-CCM WPA+TKIP,,
None,C8:F9:F9:A6:11:41,WEP,,
eduroam,C8:F9:F9:A6:11:42,WPA+AES-CCM,,
ConcordiaGuest,C8:F9:F9:A6:11:43,None,,
BELL998,CA:CD:72:D7:81:73,WEP,45.605145,-73.558907
BELL963,CA:CD:72:DA:A0:73,WEP,-169.151178,-171.147485
ADONFPAN,CC:34:29:39:12:D2,WPA+AES-CCM WPA+PSK,-169.250944,-73.577507
ConcordiaUniversity,CC:46:D6:3D:A1:20,WPA+AES-CCM,45.496716,-73.576401
eduroam,CC:46:D6:3D:A1:21,WPA+AES-CCM,-169.251661,-73.576401
ConcordiaGuest,CC:46:D6:3D:A1:22,None,-169.251661,-73.576401
HP-Print-9A-LaserJet M1217,CC:AF:78:46:32:9A,None,,
VIDEOTRON8473,CC:B2:55:4B:F8:EC,WPA+AES-CCM WPA+PSK,45.610615,-73.546020
VIDEOTRON9734,CC:B2:55:4B:FE:74,WPA+AES-CCM WPA+PSK,45.605469,-73.556892
VIDEOTRON0808,CC:B2:55:4C:78:15,WPA+AES-CCM WPA+PSK,45.602589,-73.531517
None,CC:E1:7F:13:EF:00,WPA+AES-CCM,-97.567583,-73.533908
None,CC:E1:7F:13:EF:02,WPA+AES-CCM,-97.566773,-73.533628
None,CC:E1:7F:13:EF:04,None,-169.150171,-73.534142
ciscosb,CC:EF:48:87:83:EC,None,-169.250884,-174.633714
LuxTB,D0:03:4B:D6:C0:84,WPA+AES-CCM WPA+PSK,-145.391320,-169.020790
Facunda2G,D0:17:C2:A2:B1:F8,WPA+AES-CCM WPA+PSK,-169.149541,-73.533607
comichec,D0:17:C2:E8:9F:00,WPA+AES-CCM WPA+PSK,-169.151864,-73.535120
HP-Print-C8-Officejet 4630,D0:BF:9C:A9:46:C8,WPA+AES-CCM WPA+PSK,-178.328994,-179.991316
HP-Print-EA-ENVY 5530 series,D0:BF:9C:B4:5B:EA,WPA+AES-CCM WPA+PSK,-154.827139,-159.430056
HUAWEI-FF75,D4:40:F0:C0:FF:75,WPA+AES-CCM WPA+PSK WPA+TKIP,,
Loews Lobby,D4:68:4D:05:4F:18,None,45.498009,-73.575104
Loews Guest,D4:68:4D:05:52:18,None,45.497875,-73.575020
ConcordiaUniversity,D4:6D:50:A6:68:30,WPA+AES-CCM,-178.200036,-177.968551
eduroam,D4:6D:50:A6:68:31,WPA+AES-CCM,-169.251877,-127.264140
ConcordiaGuest,D4:6D:50:A6:68:32,None,-145.390934,-169.020525
ConcordiaUniversity,D4:6D:50:A6:69:30,WPA+AES-CCM,-157.949516,-163.997926
eduroam,D4:6D:50:A6:69:31,WPA+AES-CCM,-169.251741,-73.577501
ConcordiaGuest,D4:6D:50:A6:69:32,None,-169.251917,-73.577484
HR_Guest,D4:6D:50:F2:FE:73,None,45.497646,-73.575302
HUAWEI MLA-AL10,D4:A1:48:8A:F8:49,None,-169.251393,-172.690794
HP-Print-A4-Officejet 7610,D4:C9:EF:5C:40:A4,WPA+AES-CCM WPA+PSK,-175.755552,-177.694913
NewAdMpact,D4:CA:6D:58:2C:5A,WPA+AES-CCM WPA+PSK,-169.248025,-73.574493
None,D4:D9:19:13:C9:06,None,,
None,D8:50:E6:CA:FC:00,WPA+AES-CCM WPA+PSK,-169.146993,-145.114971
ASUS9260,D8:50:E6:D0:F5:A8,WPA+AES-CCM WPA+PSK,-178.488733,-176.240861
AltimaTelecom-20319,D8:5D:4C:CD:8F:09,WPA+AES-CCM WPA+PSK WPA+TKIP,45.603516,-73.558823
None,D8:5D:4C:E5:C4:7E,WPA+PSK WPA+TKIP,45.604248,-73.558716
BELL313,D8:6C:E9:0D:C4:BA,WPA+AES-CCM WPA+PSK,45.600780,-73.532501
BELL940,D8:6C:E9:0D:DD:8A,WPA+AES-CCM WPA+PSK,-97.667705,-73.575030
BELL200,D8:6C:E9:0F:55:7A,WPA+AES-CCM WPA+PSK,45.602589,-73.531517
BELL968,D8:6C:E9:0F:7C:76,WPA+AES-CCM WPA+PSK,45.604996,-73.543297
BELL721,D8:6C:E9:0F:AD:B6,WPA+AES-CCM WPA+PSK,-169.151112,-159.433895
BELL047,D8:6C:E9:11:0E:BE,WPA+AES-CCM WPA+PSK,-169.148067,-127.219816
BELL046,D8:6C:E9:11:83:46,WPA+AES-CCM WPA+PSK,-169.151665,-173.750778
BELL202,D8:6C:E9:13:93:5B,WPA+AES-CCM WPA+PSK,45.603573,-73.558990
Altima-12349,D8:6C:E9:14:3A:AB,WPA+AES-CCM WPA+PSK WPA+TKIP,45.603214,-73.538948
BELL230,D8:6C:E9:14:A3:03,WPA+AES-CCM WPA+PSK,-97.559276,-73.535856
BELL054,D8:6C:E9:15:0E:3B,WPA+AES-CCM WPA+PSK,-169.144859,-73.531036
BELL385,D8:6C:E9:16:FE:D5,WPA+AES-CCM WPA+PSK,-126.197963,-159.431838
BELL601,D8:6C:E9:17:52:D5,WPA+AES-CCM WPA+PSK,-169.149594,-145.116443
BELL906,D8:6C:E9:1A:4A:85,WPA+AES-CCM WPA+PSK,-169.140111,-127.227682
BELL601,D8:6C:E9:1A:D6:9D,WPA+AES-CCM WPA+PSK,-169.150205,-145.116785
BELL839,D8:6C:E9:1C:03:A5,WPA+AES-CCM WPA+PSK,-152.626097,-172.653481
bell493,D8:6C:E9:1D:85:1D,WPA+PSK WPA+TKIP,-169.148586,-127.220149
BELL286,D8:6C:E9:20:D4:85,WPA+AES-CCM WPA+PSK,-169.143243,-73.531841
BELL287,D8:6C:E9:21:6D:95,WPA+AES-CCM WPA+PSK,-169.143605,-154.061386
BELL454,D8:6C:E9:21:F5:75,WPA+AES-CCM WPA+PSK,-138.461884,-134.897020
BELL818,D8:6C:E9:22:73:F5,WPA+AES-CCM WPA+PSK,-169.145622,-145.120620
BELL053,D8:6C:E9:25:25:A5,WPA+AES-CCM WPA+PSK,45.609695,-73.543930
BELL0190,D8:6C:E9:28:E6:99,WPA+AES-CCM WPA+PSK,-149.623625,-151.626563
BELL028,D8:6C:E9:29:AD:8D,WPA+AES-CCM WPA+PSK,-97.562927,-73.531492
BELL416,D8:6C:E9:29:F8:45,WPA+AES-CCM WPA+PSK,-149.619467,-151.626241
BELL845,D8:6C:E9:2B:DA:19,WPA+AES-CCM WPA+PSK,-145.288426,-168.977230
BELL022,D8:6C:E9:2C:47:E9,WPA+AES-CCM WPA+PSK,-169.143599,-145.113565
BELL470,D8:6C:E9:2E:6B:D1,WPA+AES-CCM WPA+PSK,-169.151850,-145.117868
BELL637,D8:6C:E9:2E:92:89,WPA+AES-CCM WPA+PSK,-154.825963,-159.433701
BELL596,D8:6C:E9:2E:D3:B9,WPA+AES-CCM WPA+PSK,-169.139455,-73.542099
ConcordiaUniversity,D8:B1:90:E7:AB:40,WPA+AES-CCM,-156.619976,-174.635539
ConcordiaGuest,D8:B1:90:E7:AB:42,None,-169.252053,-145.160264
Protect your wifi HACK,D8:EB:97:19:04:DB,None,,
patate2.4,D8:FE:E3:7B:C6:0C,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.151114,-159.433884
DIRECT-b4-HP M252 LaserJet,DA:5D:E2:5B:FB:B4,WPA+AES-CCM WPA+PSK,-97.667011,-73.574183
Bell722,DA:6C:E9:0F:AD:B6,WPA+PSK WPA+TKIP,-169.151094,-165.569558
None,DC:3A:5E:1E:BF:EB,WPA+AES-CCM WPA+PSK,45.604980,-73.531380
None,DC:3A:5E:67:3A:1F,WPA+AES-CCM WPA+PSK,-169.146497,-73.535164
Nvizzio,DC:9F:DB:1C:D5:28,WPA+AES-CCM WPA+PSK,-154.935758,-159.476425
STCATHYS,DC:9F:DB:1C:D7:94,WPA+AES-CCM WPA+PSK,-138.574180,-134.934030
NautilusPlus,DC:9F:DB:6B:6E:70,None,-169.250139,-73.574776
ilesansfil.org-Parasuco,DC:9F:DB:6D:A8:91,None,-145.389985,-169.019442
ilesansfil.org-Parasuco,DC:9F:DB:75:7E:53,None,45.497429,-73.575737
STCATHYS,DC:9F:DB:B2:22:69,WPA+AES-CCM WPA+PSK,-145.391387,-169.021054
STCATHYS,DC:9F:DB:B2:67:5C,WPA+AES-CCM WPA+PSK,-179.989801,-175.582764
Lilium-Tech,DC:EF:09:D6:AC:C0,WPA+AES-CCM WPA+PSK,-169.137325,-127.234195
NETGEAR01-arlo_247000,DE:EF:09:A2:60:91,WPA+AES-CCM WPA+PSK,,
Moosehead,E0:0E:DA:1C:34:10,WPA+AES-CCM WPA+PSK,45.497646,-73.575302
Charlot,E0:3F:49:9B:AF:28,WPA+AES-CCM WPA+PSK,-169.151898,-73.535215
DMSC_EMP,E0:3F:49:E3:24:48,WPA+AES-CCM WPA+PSK,,
GRUE5G,E0:91:F5:FD:5C:3C,WPA+AES-CCM WPA+PSK,45.498524,-73.574234
SAC,E0:CB:4E:38:13:D9,WPA+AES-CCM WPA+PSK,-156.505037,-174.605203
COS Free WiFi,E2:55:7D:21:4A:C1,None None,-138.572291,-134.931813
OneTeam,E2:55:7D:21:4A:C6,WPA+AES-CCM WPA+AES-CCM WPA+PSK WPA+PSK,-169.250639,-159.474489
None,E2:55:7D:21:4A:C7,WPA+AES-CCM,-169.250618,-73.575117
None,E2:55:7D:21:4A:C8,WPA+AES-CCM,-169.250638,-73.575151
COS Free WiFi,E2:55:7D:25:7F:01,None None,-169.250639,-73.575161
OneTeam,E2:55:7D:25:7F:06,WPA+AES-CCM WPA+PSK,-169.250730,-73.575317
None,E2:55:7D:25:7F:07,WPA+AES-CCM,45.497818,-73.575005
COS Free WiFi,E2:55:7D:27:E2:31,None None,-138.572390,-134.931973
OneTeam,E2:55:7D:27:E2:36,WPA+AES-CCM WPA+AES-CCM WPA+PSK WPA+PSK,-149.728142,-151.665601
None,E2:55:7D:27:E2:37,WPA+AES-CCM,-169.250663,-73.575192
None,E2:55:7D:27:E2:38,WPA+AES-CCM,45.497791,-73.575043
jbloom1180_2ndFloor,E4:6F:13:2F:84:20,WPA+AES-CCM WPA+PSK WPA+TKIP,-126.299578,-159.473046
dlink-E7FC,E4:6F:13:36:E7:FC,WPA+AES-CCM WPA+PSK WPA+TKIP,-97.554194,-73.547806
Editorial,E4:6F:13:41:61:C8,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.248025,-171.187387
MAX-RDC,E4:6F:13:62:67:8A,WPA+AES-CCM WPA+PSK WPA+TKIP,45.604271,-73.530586
dlink-8BD4,E4:6F:13:62:8B:D4,WPA+AES-CCM WPA+PSK WPA+TKIP,-179.369798,-175.791807
dlink-5F78,E4:6F:13:D7:5F:78,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.138491,-73.544294
VIDEOTRON9082_media-EXT,E4:6F:13:D7:63:1C,WPA+AES-CCM WPA+PSK WPA+TKIP,45.610294,-73.545326
ConcordiaUniversity,E4:AA:5D:65:6E:70,WPA+AES-CCM,-169.251968,-145.160356
ConcordiaUniversity,E4:AA:5D:6B:5A:D0,WPA+AES-CCM,-176.921235,-177.116857
eduroam,E4:AA:5D:6B:5A:D1,WPA+AES-CCM,-169.251613,-159.476867
ConcordiaGuest,E4:AA:5D:6B:5A:D2,None,-169.251609,-127.264625
SEMPAITO2,E4:F4:C6:15:01:6C,WPA+AES-CCM WPA+PSK,-145.281058,-168.979829
NETGEAR71,E4:F4:C6:15:FD:39,WPA+AES-CCM WPA+PSK,-169.251688,-169.020161
InfluenceU,E4:F4:C6:1E:31:ED,WPA+AES-CCM WPA+PSK,45.495949,-73.577209
ConcordiaUniversity,E8:40:40:CC:C9:50,WPA+AES-CCM WPA+TKIP,,
None,E8:40:40:CC:C9:51,WEP,,
ConcordiaGuest,E8:40:40:CC:C9:53,None,,
SM-G920W87407,E8:50:8B:AD:C4:25,WPA+AES-CCM WPA+PSK,-169.151620,-127.221339
None,E8:65:49:A9:C2:70,WPA+AES-CCM WPA+PSK,-149.725447,-151.664808
Paris,E8:94:F6:44:00:74,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.249685,-73.574196
dlink-9024,E8:CC:18:7D:90:24,WPA+AES-CCM WPA+PSK WPA+TKIP,45.608871,-73.542015
dlink-9E88,E8:CC:18:F6:9E:88,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.151883,-145.117944
DMD Guest,E8:CC:18:F7:7B:9D,WPA+AES-CCM WPA+PSK WPA+TKIP,45.610294,-73.545326
C4425,E8:CD:2D:72:77:38,WPA+AES-CCM WPA+PSK,-126.188531,-159.444329
C2614,E8:CD:2D:72:78:A3,WPA+AES-CCM WPA+PSK,-169.138070,-73.545326
Mazagan-Telecom7081,E8:DE:27:EE:E9:C2,WPA+AES-CCM WPA+PSK WPA+TKIP,45.603889,-73.530800
TP-LINK_F7F960,E8:DE:27:F7:F9:60,WPA+AES-CCM WPA+PSK,-169.248025,-173.790397
Rachel_2GEXT,E8:FC:AF:8A:52:0B,WEP,-97.563797,-73.531949
BravoTelecom_14201,EC:08:6B:46:2B:BA,WPA+AES-CCM WPA+PSK,-97.554688,-73.546677
BravoTelecom_4532,EC:08:6B:46:2C:10,WPA+AES-CCM WPA+PSK,-157.841242,-163.950885
TP-LINK_56F6,EC:08:6B:4A:56:F6,WPA+AES-CCM WPA+PSK,-169.134412,-73.553955
eZ Passport Wireless,EC:08:6B:89:B9:76,WPA+AES-CCM WPA+PSK,-169.252462,-73.577446
Arrakis,EC:08:6B:B6:4F:CB,WPA+AES-CCM WPA+PSK,-149.626396,-151.623590
Bravotelecom_8758,EC:08:6B:DE:B7:BC,WPA+AES-CCM WPA+PSK,-169.137018,-73.547729
BravoTelecom_14053,EC:08:6B:DE:BA:7A,WPA+AES-CCM WPA+PSK,-176.072307,-170.541324
Mazagan-Telecom 4653,EC:08:6B:DE:C2:82,WPA+AES-CCM WPA+PSK,-149.615359,-151.635934
BM,EC:35:86:37:B7:F4,WPA+AES-CCM WPA+PSK,-157.946816,-163.994194
DIRECT-54-HP OfficeJet Pro 8710,EC:8E:B5:07:72:E3,WPA+AES-CCM WPA+PSK,-97.667530,-73.575096
DIRECT-89-HP ENVY 7640 series,EC:8E:B5:19:82:8A,WPA+AES-CCM WPA+PSK,-169.148051,-73.532747
Apple Store,EC:BD:1D:8A:A9:70,None,45.497478,-73.575676
None,EC:BD:1D:8A:A9:73,WPA+AES-CCM,45.497558,-73.575500
None,EC:BD:1D:8A:A9:79,WPA+AES-CCM WPA+PSK,-97.668049,-73.575567
Apple Store,EC:BD:1D:A3:D0:C0,None,-97.668064,-73.575597
None,EC:BD:1D:A3:D0:C1,WPA+AES-CCM WPA+PSK,45.497558,-73.575500
None,EC:BD:1D:A3:D0:C3,WPA+AES-CCM,-169.250841,-73.575573
None,EC:BD:1D:A3:D0:C9,WPA+AES-CCM WPA+PSK,45.497490,-73.575645
None,EC:BD:1D:AF:DE:A1,WPA+AES-CCM WPA+PSK,45.497558,-73.575500
Apple Store,EC:BD:1D:EF:3F:90,None,-169.250846,-73.575588
None,EC:BD:1D:EF:3F:91,WPA+AES-CCM WPA+PSK,45.497555,-73.575516
None,EC:BD:1D:EF:3F:93,WPA+AES-CCM,45.497574,-73.575478
None,EC:BD:1D:EF:3F:99,WPA+AES-CCM WPA+PSK,45.497478,-73.575676
None,EC:BD:1D:F7:F8:51,WPA+AES-CCM WPA+PSK,45.497555,-73.575516
None,EC:BD:1D:F7:F8:59,WPA+AES-CCM WPA+PSK,45.497547,-73.575523
Apple Store,EC:BD:1D:FB:33:E0,None,-175.216046,-174.984466
None,EC:BD:1D:FB:33:E1,WPA+AES-CCM WPA+PSK,-169.250806,-73.575500
None,EC:BD:1D:FB:33:E3,WPA+AES-CCM,-169.250799,-73.575489
None,EC:BD:1D:FB:33:E9,WPA+AES-CCM WPA+PSK,45.497558,-73.575500
Uniprix WiFi,F0:5C:19:CB:11:40,None,-97.666947,-73.574303
None,F0:5C:19:CB:11:41,WPA+AES-CCM WPA+PSK,-169.249992,-73.574564
BELL029,F0:82:61:3D:4C:6E,WPA+AES-CCM WPA+PSK,,
BELL250,F0:82:61:3D:7A:F6,WPA+AES-CCM WPA+PSK,-138.465838,-134.887305
BELL422,F0:82:61:3D:A9:A6,WPA+AES-CCM WPA+PSK,-169.139470,-73.542082
BELL038,F0:82:61:3D:E3:2E,WPA+AES-CCM WPA+PSK,-169.146314,-154.062446
BELL980,F0:82:61:3E:08:22,WPA+AES-CCM WPA+PSK,,
BELL658,F0:82:61:3E:4C:C2,WPA+AES-CCM WPA+PSK,-169.149734,-159.433069
HD,F0:82:61:3E:68:F2,WPA+AES-CCM WPA+PSK,45.612823,-73.551163
BELL643,F0:82:61:3E:B8:6A,WPA+AES-CCM WPA+PSK,,
maisonDeroy,F0:82:61:3F:62:3E,WPA+AES-CCM WPA+PSK,-169.145776,-73.531517
BELL044,F0:82:61:40:24:4E,WPA+AES-CCM WPA+PSK,-169.145501,-73.531380
BELL061,F0:82:61:40:E5:3E,WPA+AES-CCM WPA+PSK,-97.565207,-73.532743
BELL054,F0:82:61:41:2A:DE,WPA+AES-CCM WPA+PSK,-149.620991,-151.621133
BELL023,F0:82:61:41:FE:F6,WPA+AES-CCM WPA+PSK,,
BELL966,F0:82:61:42:36:4B,WPA+AES-CCM WPA+PSK,-169.149023,-159.432647
BELL804,F0:82:61:44:34:42,WPA+AES-CCM WPA+PSK,45.600780,-73.532501
BELL014,F0:82:61:44:60:99,WPA+AES-CCM WPA+PSK,45.605087,-73.531723
BELL637,F0:82:61:44:7A:91,WPA+AES-CCM WPA+PSK,-178.475936,-166.911946
BELL539,F0:82:61:44:7B:D9,WPA+AES-CCM WPA+PSK,-97.557594,-73.539993
BELL086,F0:82:61:46:85:C9,WPA+AES-CCM WPA+PSK,-169.143260,-73.531782
BELL415,F0:82:61:46:CC:D9,WPA+AES-CCM WPA+PSK,-169.151828,-154.065709
WiFi_24,F0:82:61:47:46:49,WPA+AES-CCM WPA+PSK,45.496300,-73.576904
BELL778,F0:82:61:47:6D:31,WPA+AES-CCM WPA+PSK,-169.149228,-127.220500
BELL860,F0:82:61:47:91:89,WPA+AES-CCM WPA+PSK,-156.506901,-174.600866
BELL253,F0:82:61:F2:E6:C6,WPA+AES-CCM WPA+PSK,,
BELL221,F0:82:61:F2:F4:AE,WPA+AES-CCM WPA+PSK,-176.179124,-170.559675
BELL077,F0:82:61:F4:B2:16,WPA+AES-CCM WPA+PSK,-169.248025,-165.609507
BELL703,F0:82:61:F4:F2:AE,WPA+AES-CCM WPA+PSK,45.604568,-73.558723
BELL595,F0:82:61:F5:67:AE,WPA+AES-CCM WPA+PSK,-169.141960,-165.571205
BELL358,F0:82:61:F6:85:5E,WPA+AES-CCM WPA+PSK,45.500340,-73.574493
jbloom1180,F0:82:61:F6:E9:0E,WPA+AES-CCM WPA+PSK,-169.249254,-154.104349
Buffalo,F0:82:61:F6:F8:CE,WPA+AES-CCM WPA+PSK,-169.251708,-159.475800
GBA,F0:82:61:F7:FB:E6,WPA+AES-CCM WPA+PSK,-176.656649,-177.247962
BELL349,F0:82:61:F8:0F:5E,WPA+AES-CCM WPA+PSK,-169.249622,-165.609224
FALCOR,F0:99:BF:07:8A:7A,WPA+AES-CCM WPA+PSK,,
None,F0:9E:63:05:C9:00,WPA+AES-CCM,-149.727909,-151.665426
None,F0:9E:63:05:C9:01,WPA+AES-CCM WPA+PSK,-154.933934,-159.474430
None,F0:9E:63:49:0A:F1,WPA+AES-CCM WPA+PSK,-97.667822,-73.575233
regal2016,F0:AB:54:1A:2E:C0,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.142671,-73.533775
verano2016,F0:AB:54:73:0F:AB,WPA+AES-CCM WPA+PSK WPA+TKIP,45.605015,-73.531494
WiFi Hotspot 8829,F0:AB:54:91:94:66,WPA+AES-CCM WPA+PSK WPA+TKIP,-126.200750,-159.433488
dlink-E9FF_plus,F0:B4:29:A4:B8:7E,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.143384,-73.531380
TAG Wireless,F0:D1:A9:11:F7:F8,WPA+AES-CCM WPA+PSK,-152.731783,-172.690308
ConcordiaUniversity,F4:0F:1B:96:61:10,WPA+AES-CCM,-138.573778,-134.933988
eduroam,F4:0F:1B:96:61:11,WPA+AES-CCM,-169.252422,-73.577248
ConcordiaGuest,F4:0F:1B:96:61:12,None,-169.252571,-73.577515
